SearchEngine	Keyword	Title	Text	MediaName	MediaTypeName	MediaRegionName	Url	PubDate	Forward	Reply	View	AuthorName	Source	AuthorCertificated	Sex	Region	Descript	Caption	Company	Education	Fans	Follows	Comments	Product	ItemID
新浪微博搜索	@宝马中国 4S	BMW Mission 3 嘉兴站,准备上赛道咯!@王小猫就是我 @882生活广播 @嘉兴骏宝行-宝马4S店 @宝马中国		新浪微博	Weibo	Unknown	http://weibo.com/1689269792/B7KsCppKY	2014-6-6 14:19:00	-1	1	-1	张逸SKY	iPhone客户端	Personal							0	0	0		4657de808ea4283dfc017e89a6a1fb5d
新浪微博搜索	@宝马中国 4S	求转发,大连劳斯莱斯在熄火状态下车库内自燃,辽宁省消防总队专家组与大连消防支队已出证最权威的火灾事故认定书,系车内电瓶线路故障引起,车是2012年9月在广州劳斯莱斯4S店购买,质保期内,劳斯莱斯广州4S店与宝马中国总部推卸责任至今不给我解决 http://t.cn/RvxlAv9		新浪微博	Weibo	Unknown	http://weibo.com/3946605557/B7J4G6lBl	2014-6-6 10:47:00	0	0	0	请允许我肆虐的轻狂	陌陌	NoneCertificated							0	0	0		93df66773bcf7c839a02d622730a863e
新浪微博搜索	@宝马中国 4S	大连劳斯莱斯在熄火状态下车库内自燃,辽宁省消防总队专家组与大连消防支队已出证最权威的火灾事故认定书,系车内电瓶线路故障引起,车是2012年9月在广州劳斯莱斯4S店购买,质保期内,劳斯莱斯广州4S店与宝马中国总部推卸责任,至今不给我解决方案@宝马中国 @劳斯莱斯汽车		新浪微博	Weibo	Unknown	http://weibo.com/1968099787/B7I7dcrhl	2014-6-6 8:20:00	5	-1	-1	winner哥绎	iPhone客户端	NoneCertificated							0	0	0		331d05e634cf40fb0416c0a4cc9fa431
新浪微博搜索	@宝马中国 4S	金港晨德宝4S店,店大欺客!3月29号保养,6月4号机油灯亮提示亏机油!跑了4000公里好么!1万公里一保好么!一看保养单子,竟然用的是壳牌5W-40!以前从来都是用嘉实多5W-40!4S店竟然私自给我换了机油牌子,都不告诉我!我难道没有知情权?4S的解决方法就是:让我自己买1L机油补上!真牛啊!@宝马中国		新浪微博	Weibo	Unknown	http://weibo.com/1403115554/B7A8ZigVS	2014-6-5 12:03:00	0	0	0	T小娜减肥ing	搜狗高速浏览器	NoneCertificated							0	0	0		5ffbed22780fb1436e6ea977d209a3f0
新浪微博搜索	@宝马中国 4S	感谢(上海龙佑服装有限公司)为玉树三个村小捐赠300多件儿童滑雪服,已经全都打包好,过几天就会邮寄去玉树。作为一枚爱心志愿者,我代表个人感谢贵公司的爱心善举!@宝马中国 @宝马爱心基金 @上海宝诚浦东宝马4S店		新浪微博	Weibo	Unknown	http://weibo.com/1047546097/B7peelfGE	2014-6-4 8:15:00	1	1	-1	哈哈BG4CJW	iPad客户端	NoneCertificated							0	0	0		7f202bb30c3cf92ddfc30ca75f931454
新浪微博搜索	@宝马中国 4S	4月19日到深圳森那美南山店保养,服务顾问苏子运忽悠5万KM标配要做核桃沙清洗积碳,当时已质疑他,这人渣说一定要做核桃沙清洗,简直抢钱,宝马中国,你的4S店是靠坑蒙拐骗抢钱吗? @宝马中国 @深圳宝创,拉黑@okokhai的投诉,艹TA娘,欺诈后耍流氓。@中国消费者维权促进会 @深圳市消费者委员会		新浪微博	Weibo	Unknown	http://weibo.com/5161255308/B72RrbVuf	2014-6-1 23:19:00	0	0	0	okokhai-1	微博 weibo.com	NoneCertificated							0	0	0		d9e6818dc535e82d4fd9f7b9f9edb1b4
新浪微博搜索	@宝马中国 4S	#东营汽车团购#开启汽车4S经销商销售新纪元。@东风悦达起亚 @东风本田 @奥迪 @宝马中国 @北京汽车 @北京现代 @大众汽车 @广汽丰田		新浪微博	Weibo	Unknown	http://weibo.com/3901948682/B729f87pK	2014-6-1 21:30:00	0	0	0	编剧燕传伟	红米手机	Personal							0	0	0		491583db49ae66fa4b45dbbf7b97e5ba
新浪微博搜索	@宝马中国 4S	BMW F30 328i改装意大利Brembo GT前六后四刹车套装前面GT6活塞380mm盘后面GT4活塞345mm盘,这下不管是从性能还是美观都很完美了高大上有木有@AC-Schnitzer长沙中心-湖南华驰 @宝马中国 @AMES宝马3S中心 @BMW官方车主俱乐部 @长沙宝悦宝马4S店 @长沙驰宝宝马4S-Upgrade店		新浪微博	Weibo	Unknown	http://weibo.com/1905763625/B6UzAb5C2	2014-6-1 2:13:00	1	-1	-1	GIAC德研-李毅	iPhone 5s	Personal							0	0	0		041fa50becbed89399c19f93ebc03f00
新浪微博搜索	@宝马中国 4S	宝马车在你们4S店保养时被你们修理员开出去撞了,还不赔、只接受给我们修好就可以,霸王条款,让我们走保险,但是保险里面有一条:在修理厂修理师傅开撞的不能赔@爱卡汽车 @宝马中国 @金华热点参考 @金华日报新闻现场 @汽车之家 @小周今日谈 @浙江在线 @1818黄金眼		新浪微博	Weibo	Unknown	http://weibo.com/1831867694/B6r2qhuiO	2014-5-28 23:02:00	-1	2	-1	浙江百盛	iPhone客户端	NoneCertificated							0	0	0		a27fc32a519fd5809acd54b99b7ed259
新浪微博搜索	@宝马中国 4S	车在你们4S店保养时被你们修理员开出去撞了,还不赔、只接受给我们修好就可以,霸王条款,让我们走保险,但是保险里面有一条:在修理厂修理师傅开撞的不能赔。@宝马中国 @@平安车险 @平安保险 @人民日报 @央视新闻 @今日法制报 @热门新闻头条资讯 @CCTV文明天下 @浙江突发新闻编辑 @Mr梵哥		新浪微博	Weibo	Unknown	http://weibo.com/1831867694/B6r0r4Tx4	2014-5-28 22:57:00	-1	1	-1	浙江百盛	iPhone客户端	NoneCertificated							0	0	0		0b893270fd2789f9d177b025bebc75fa
新浪微博搜索	@宝马中国 4S	车爆胎已经够衰,结果4s店工人开我车出去居然把后门撞凹了,我车开两年0擦碰0事故0保险,居然让你们给破了,定损不@宝马中国 @深圳宝源行宝马4S店 #发言就涨粉#		新浪微博	Weibo	Unknown	http://weibo.com/2207901137/B6dak0tUN	2014-5-27 11:43:00	1	11	-1	优优佳佳	iPhone 5s	NoneCertificated							0	0	0		691a7193a1da085c9ce91d94e20ed1a0
新浪微博搜索	@宝马中国 4S	DUKE FOR E9X 325 双面干式碳纤维引擎盖、后备箱盖。充满魔力的碳纤维纹路和超轻的重量绝对让你爱不释手。@Rushtuning-吴 @RushTuning-弹扣子超人 @RUSH-Tuning-ps培树 @RushTuningzhu @DukeDynamics @宝马中国 @BMWCAR宝马汽车杂志 @南京星之宝宝马4S店		新浪微博	Weibo	Unknown	http://weibo.com/2299480662/B50sgqT75	2014-5-19 13:31:00	2	-1	-1	Start赛点	搜狗高速浏览器	Organization							0	0	0		32191d2f528965f76fadf9cfe4ffa1e9
新浪微博搜索	@宝马中国 4S	出个婚车被别人认出,NB-RT(宁波跑车俱乐部)就数你被曝光次数最多了@宝马中国 @宁波宝昌 @宁波宝恒BMW @宁波宝信宝马4S店		新浪微博	Weibo	Unknown	http://weibo.com/1751660927/B4grmnxNF	2014-5-14 16:22:00	1	-1	-1	NB-RT	iPhone 5s	NoneCertificated							0	0	0		41795d325d586f79383c0b76fe304005
新浪微博搜索	@宝马中国 4S	之前方向机试过比平时重,不能自动回方向。4S检查不出问题然后做了一次四轮定位就好很多。开了几个月突然出现这种情况。熄火后再启动就能继续开。是否需要整个方向机都换掉?@李想 @gentspy童童爸 @宝马中国 @BMW官方车主俱乐部 @深圳宝源行宝马4S店		新浪微博	Weibo	Unknown	http://weibo.com/1709180491/B40MRkISI	2014-5-13 0:31:00	-1	11	-1	小彭风雷	微博 weibo.com	NoneCertificated							0	0	0		2049145f5f0f5faf72bab80c98cc4e53
新浪微博搜索	@宝马中国 4S	BMW你们4S @厦门中宝 就这麽坑的?进店检测维护後,然後就发现这个东西被弄断了,就这麽给我绑着?呵呵!!@BMW官方车主俱乐部 @宝马中国		新浪微博	Weibo	Unknown	http://weibo.com/2167973404/B3kkndivW	2014-5-8 12:26:00	11	23	-1	北鼻卡特-0592	iPhone客户端	NoneCertificated							0	0	0		b7174505a12dd5db3debde363285dff1
新浪微博搜索	@宝马中国 4S	昨天把电脑丢4S店了,好在帅帅的店员心灵跟外表一样美,帮我保存起来,等待我今天来取。我的本本是定制款啊,还有里面保存的很多东西,还好有惊无险。买BMW都去@宝马北京京宝行,车好店更好@宝马中国		新浪微博	Weibo	Unknown	http://weibo.com/2608687001/B3cyDaD0G	2014-5-7 16:39:00	4	3	-1	i刘妞妞	iPhone客户端	NoneCertificated							0	0	0		725cff8a9d67f21109e349601c2ebf3d
新浪微博搜索	@宝马中国 4S	@宝马中国 螺丝断裂说好召回,为什么我至今没有接到过4s的一通电话?是不是非要出事故了,找上门才被动召回啊?真是拿生命在驾驶		新浪微博	Weibo	Unknown	http://weibo.com/1718229402/B3beRnmm0	2014-5-7 13:17:00	0	0	0	xaovan	Weekr	NoneCertificated							0	0	0		c751a8e46a92a1fadfea84938891091c
新浪微博搜索	@宝马中国 4S	2万公里4s店去保养,我可能是说了句:第二回保养。他可能是认为我是新手,于是,机油机滤,汽滤,空滤,然后清一下油路,我问了句清洗油路多少银子,5000多!机油机滤,1200,其他的没问!查看外观时,客服一打车,说水箱必须拆洗!@宝马中国 你们可真够黑的!		新浪微博	Weibo	Unknown	http://weibo.com/1676966857/B2CX80W2a	2014-5-3 22:00:00	2	2	-1	北京张超	三星 GALAXY S5	Personal							0	0	0		e5ea1f0bf9e6a73ec05845c1c0cffcab
新浪微博搜索	@宝马中国 4S	对@宝马中国 说:5-2 01:09 于2014年4月19日到深圳森那美南山店保养,服务顾问苏子运忽悠X5/5万KM标配要做核桃沙清洗积碳,当时已质疑他,这人渣说一定要做核桃沙清洗,是保养标配,简直抢钱,宝马中国,你的4S店是靠坑蒙拐骗赚钱吗?		新浪微博	Weibo	Unknown	http://weibo.com/1729197434/B2yrb9zVE	2014-5-3 10:31:00	3	-1	-1	OKOKHAI	专业版微博	NoneCertificated							0	0	0		7c0e9905e51e138d3116c7e82963ddbd
新浪微博搜索	@宝马中国 4S	对@深圳宝创宝马 说:5-2 01:09 于2014年4月19日到深圳森那美南山店保养,服务顾问苏子运忽悠X5/5万KM标配要做核桃沙清洗积碳,当时已质疑他,这人渣说一定要做核桃沙清洗,是保养标配,简直抢钱,宝马中国,你的4S店是靠坑蒙拐骗赚钱吗?		新浪微博	Weibo	Unknown	http://weibo.com/1729197434/B2yqR2ArI	2014-5-3 10:30:00	3	-1	-1	OKOKHAI	专业版微博	NoneCertificated							0	0	0		858b70dc7741b5f179d387e729976152
新浪微博搜索	@宝马中国 4S	宝马的高保真音响是哈曼卡顿的吗?4s销售人员说是哈曼卡顿的,只不过是没有贴牌,是由宝马工程师调教的,不是哈曼卡顿调教的,求解@宝马中国 @--二师兄 @陈震同学 @韩路- @颜宇鹏新车评		新浪微博	Weibo	Unknown	http://weibo.com/2019090754/B2u0U9GK5	2014-5-2 23:15:00	53	21	-1	猫卡刘伟	iPhone客户端	Personal							0	0	0		1495a0e0a61e0bac772519e05c0e50ac
新浪微博搜索	@宝马中国 4S	对@宝马中国 说:于2014年4月19日到深圳森那美南山店保养,服务顾问苏子运忽悠X5/5万KM标配要做核桃沙清洗积碳,当时已质疑他,这人渣说一定要做核桃沙清洗,是保养标配,简直抢钱,宝马中国,你的4S店是靠坑蒙拐骗赚钱吗?		新浪微博	Weibo	Unknown	http://weibo.com/1729197434/B2lksnaII	2014-5-2 1:08:00	0	0	0	OKOKHAI	专业版微博	NoneCertificated							0	0	0		958adb0777913739baee5ac5aff44aa0
新浪微博搜索	@宝马中国 4S	出于对宝马品牌的认可,我在2013年4月14日成为了进口宝马敞篷320的车主,现使用一年遇到了低速熄火的问题,这两个月前前后后到3家4s店修理了7次,都没能给我处理好。望你们出于维护宝马在消费者心中高质量的形象能及时帮助我解决此问题,熄火是蛮危及人生安全隐患的故障@宝马中国		新浪微博	Weibo	Unknown	http://weibo.com/2131657181/B1JLc11Ic	2014-4-28 1:30:00	1	2	-1	发陆江旭	iPhone客户端	NoneCertificated							0	0	0		5a04de402e7ecec70bf225ffbd5cc5ed
新浪微博搜索	@宝马中国 4S	4S店专供手机充电站,手机加油站,多功能手机充电机,提升企业服务形象,增值业务量,提升亲和度13341803376亚通科技@宝马中国 @新浪科技 @东风悦达 @玖玖旅馆大沥汽车站店 @优酷 @百度知道 我在这里:|上海金融学.		新浪微博	Weibo	Unknown	http://weibo.com/2660677201/B1pv9px9s	2014-4-25 21:55:00	2	-1	-1	手机冲电站	三星Galaxy Note II	NoneCertificated							0	0	0		1a9d0d01be2f7b94fcaa46b1b44873a6
新浪微博搜索	@宝马中国 4S	#五世中天#宝马4s店来了位暴发户,小吴去接待!暴发户说:把你们这里最贵的宝马拿给我,我付现金!小吴笑着说:先生,您前几天不是才提了辆最贵的奔驰吗?暴发户说道:那辆车啊!里面的烟灰缸满啦!被我扔了@新乡和德宝 @BMW苍南宝隆 @枣庄宝景BMW @龙岩中宝 @宝马中国 @BMWClub1		新浪微博	Weibo	Unknown	http://weibo.com/1730963657/B144kobXS	2014-4-23 15:22:00	1	5	-1	辉县的吴文雨	Android客户端	NoneCertificated							0	0	0		415c7e471fe478a051e7f9375d70c39e
新浪微博搜索	@宝马中国 4S	两年了,终于接到宝马中国客服的电话了,可以去4S店领取1000元保养券了,感谢北京		新浪微博	Weibo	Unknown	http://weibo.com/1648399825/B0F0wnPRw	2014-4-20 23:34:00	-1	4	-1	文心影像	iPhone客户端	Personal							0	0	0		c7667c1b4bb1448d1e18445cae1f2de7
新浪微博搜索	@宝马中国 4S	这匹迟到的良驹,终于来了。来自远方的Bimmer.大家等你好久了,千里迢迢的来到今天北京车展了吧@宝马中国 @江门合宝宝马4S店 @BMW官方车主俱乐部		新浪微博	Weibo	Unknown	http://weibo.com/1760298913/B0ByaA3BI	2014-4-20 14:45:00	0	0	0	XMingLV2	微博 weibo.com	NoneCertificated							0	0	0		0931ed9046a15b715e653ba8486c1148
新浪微博搜索	@宝马中国 4S	Infiniti Q50和BMW 435i,摆在一起外观都很动感时尚,动力也都是非常棒的@汽车之家 @英菲尼迪中国 @宝马中国 @上海永达英菲尼迪浦东4S店 @宁波旅行者英菲尼迪 @国贸汽车英菲尼迪		新浪微博	Weibo	Unknown	http://weibo.com/1252190433/B0sHYgvz4	2014-4-19 16:15:00	3	5	-1	琴声力影	iPhone客户端	NoneCertificated							0	0	0		0208134536072925fcc7a8449c014847
新浪微博搜索	@宝马中国 4S	Abs 轮压灯亮抱错这老毛病前前后后快修了两年,4个轮速传感器也全换了现在说了坏轴承,换了轴承不到两星期毛病又来4S店也是这坏那坏只会换零件说路况差,你宝马是纸糊的啊?那么精贵!@BMW官方车主俱乐部 @宝马中国汽车总代理黄总 @宝马中国 @中国宝马车主会 我在:|329国道		新浪微博	Weibo	Unknown	http://weibo.com/2194100212/B02xlBHBx	2014-4-16 21:37:00	-1	4	-1	ShfR飞	iPhone客户端	Personal							0	0	0		fa905c8e98c3063d794bd5ae0317f4d8
新浪微博搜索	@宝马中国 4S	个性的年代需要更多的色彩。@温州宝诚宝马4S店 @温州力宝行BMW经销商 @汽车之家 @宝马中国 @BMW官方车主俱乐部 @温州smart车友会 @温州好德宝BMW @瑞安宝隆		新浪微博	Weibo	Unknown	http://weibo.com/1858752322/AFV4bbX5s	2014-4-16 9:05:00	6	-1	-1	FFTIMESJoe	iPhone 5s	NoneCertificated							0	0	0		576f4cd56b094720f9802df23429c032
新浪微博搜索	@宝马中国 4S	#宝马的病# @宝马中国 宝马五系如果不是把空调开到很低的温度,脚下很容易出热风,这是真的。4S店会告诉你他们就是这么人性化设计的,空调上下出风口有温差。我可以接受上面比下面更凉一些,但谁能受得了大夏天脚下热烘烘?拖了半年了谁都解决不了,我跟你们没完。		新浪微博	Weibo	Unknown	http://weibo.com/1819089407/AFQT02E3b	2014-4-15 22:26:00	1	2	-1	王春雨gary	iPhone 5s	Personal							0	0	0		dc5316e93ea17e9d9362420c421586ed
新浪微博搜索	@宝马中国 4S	北京那个宝马4S店有2系真车可看啊!@宝马中国		新浪微博	Weibo	Unknown	http://weibo.com/1420849630/AF3Pr9lTw	2014-4-10 17:33:00	1	1	-1	刘新征	微博 weibo.com	Personal							0	0	0		43b5e958bd5c627aa15a0a568cca2c2c
新浪微博搜索	@宝马中国 4S	回复@IT小挫娃:对了,别摸我4s店技术也很差的,不求进取,哎!萝卜快了不洗泥啊!@宝马中国 @BMW官方车主俱乐部 //@IT小挫娃:我的还在4S店。。质量不咋滴,工时费还高 //@蓝紫色-:宝马中国4s店技术太差!		新浪微博	Weibo	Unknown	http://weibo.com/1629616767/AF2HAqEYJ	2014-4-10 14:41:00	0	0	0	蓝紫色-	三星Galaxy SIII	Personal							0	0	0		72e4f662b308ca0bb73a87f35c9dec92
新浪微博搜索	@宝马中国 4S	@宝马中国 @BMW官方车主俱乐部 2011年三月我为我能够拥有一辆535而兴奋,牌还没上,自动进入系统失灵,然后轮胎鼓包,再后传动系统异常,更换各种油泵等,最后凸轮轴螺丝断裂,引发发动机大修,无法接受高昂的4s维修费用,自费在外修理,我忍无可忍,让我怎么再爱你,烂马?现在你召回啦?你不牛逼了?		新浪微博	Weibo	Unknown	http://weibo.com/1144743775/AEsCMCcj8	2014-4-6 18:50:00	187	27	-1	尚品王子	三星Galaxy Note II	NoneCertificated							0	0	0		862926a7df5ae1837a428888f4030c89
新浪微博搜索	@宝马中国 4S	发动机存安全隐患 宝马召回逾23万辆汽车.早就爆出有问题,现在才召回。3.15曝光了宝马1系车主维权遭暴打,足见宝马的责任心以及宝马中国对待自己同胞的态度。据说N55发动机出问题之初各地宝马4S明知是设计缺陷,让顾客承担部分修理费用,同时签署保密协议隐瞒事实 http://t.cn/8siNVFY		新浪微博	Weibo	Unknown	http://weibo.com/1356873445/AE5Dqq1R3	2014-4-4 8:18:00	0	0	0	老衲一力承担	分享按钮	NoneCertificated							0	0	0		1cd02bd969949c54339e7697cebb6141
新浪微博搜索	@宝马中国 4S	@宝马中国 为什么要从6月才开始召回?那发生问题的车不能提早召回吗!前天大雨断轴承,送去4s报价1w还要消费者自负吗!		新浪微博	Weibo	Unknown	http://weibo.com/1662026024/ADU3kEVfs	2014-4-3 2:49:00	27	8	-1	明骚暗贱臭臭酱	三星GALAXY S4	NoneCertificated							0	0	0		5d2da382428de6829ec61d8d1654035e
新浪微博搜索	@宝马中国 4S	@宝马中国 宝马能负点责吗?车行驶了两年,时常报故障灯,在4S店都报修4次了,问题一直没有解决。希望你们不只是名字好听。		新浪微博	Weibo	Unknown	http://weibo.com/2424658167/ADSIpE6mX	2014-4-2 23:25:00	0	0	0	航宇队长	iPhone客户端	NoneCertificated							0	0	0		ec9a5e834c7bf523276b42d4a8eafbc4
新浪微博搜索	@宝马中国 4S	请问@宝马中国 在4S购买新车,销售人员索要1800元PDI、首年保险强行要求在4S店上且必须全险,没有打折;以及宝马金融贷款,收取3%手续费 这一系列问题都合理吗.		新浪微博	Weibo	Unknown	http://weibo.com/1942955941/ADyQkez3N	2014-3-31 20:49:00	1	1	-1	摇摆年代	三星Galaxy Note II	NoneCertificated							0	0	0		cc0557a78dac246bbd6104d0346153a0
新浪微博搜索	@宝马中国 4S	宝马要出宝马X7? @宝马中国 @上海宝诚浦东宝马4S店 http://t.cn/8sqrDKI		新浪微博	Weibo	Unknown	http://weibo.com/2970357850/ACufIFdc8	2014-3-24 19:18:00	0	0	0	TBGallopapacetic	微博 weibo.com	NoneCertificated							0	0	0		323ca33f66bd29a14273fe8a3e16c916
新浪微博搜索	@宝马中国 4S	3.15,又遭受大品牌糟糕的服务。年前接到宝马4s的电话说车子有一项召回,等我们去做时,却被告知断货,年后再来。年过去好久了,再也没有接到到货通知。电话询问,告知没有招回项目。奇怪打电话给宝马总部告知有召回。再接4s电话,解释该批次没有召回@宝马中国 我在这里:|虹桥		新浪微博	Weibo	Unknown	http://weibo.com/1877524381/ACto42UDL	2014-3-24 17:06:00	1	1	-1	上海王玮律师	小米手机3	Personal							0	0	0		71dc40ac89053fa951a521cebf0c0b20
新浪微博搜索	@宝马中国 4S	@上海宝景宝马4S店 @宝马中国 当初一直怎么赞同老公买BMW,但是老公说,就当图个售后好,大品牌信得过!呵呵.周三去修导航,周四拿车,周五TM的就坏了.有这样坑人的么?请给我一个说法.		新浪微博	Weibo	Unknown	http://weibo.com/2369851681/ACbpE5dek	2014-3-22 19:20:00	-1	1	-1	小胖妹是阿毛酱也是小美酱	Weico.iPhone	NoneCertificated							0	0	0		2c62944bf19530de29d697f0c42af835
新浪微博搜索	@宝马中国 4S	嘉兴骏宝行这种垃圾中的战斗机的4s店!!每次好好的车去补漆去保养!每次出来不是这坏就是那坏!这次去补漆出来就是发动机坏火花塞坏车一发动抖得什么似!每次去都要多花莫名其妙钱!什么破店 !@宝马中国 @BMW官方车主俱乐部 @嘉兴骏宝行-宝马4S店 @1818黄金眼		新浪微博	Weibo	Unknown	http://weibo.com/1714287862/AC09UgJSS	2014-3-21 14:41:00	26	28	-1	小雷人uchan	iPhone 5s	NoneCertificated							0	0	0		0bafdfcf5f061179ed77fcd3011108fe
新浪微博搜索	@宝马中国 4S	杭州交通台的主持人是万峰的学生么?把4s店和宝马中国的经理当孙子骂。太解恨了 我在:|文二西路		新浪微博	Weibo	Unknown	http://weibo.com/1665092274/ABZoVBKVm	2014-3-21 12:46:00	1	9	-1	yynil	iPhone 5s	NoneCertificated							0	0	0		3d26a4a635cbf3d7906ee956e3ac05c2
新浪微博搜索	@宝马中国 4S	@宝马中国 @MINI中国 买了一年出了两次发动机质量问题,才从4s店接回保养的车第二天转向助力失效,现在在等待拖车。请重视,合理解释,这种汽车自身质量问题的情况还要发生好多次?		新浪微博	Weibo	Unknown	http://weibo.com/1298835000/ABXMv0YuP	2014-3-21 8:38:00	1	3	-1	仅仅1010	iPhone客户端	NoneCertificated							0	0	0		5b35502039baa8cdb744a5e000ed30f6
新浪微博搜索	@宝马中国 4S	2014年3月20日,湖南长沙宝马经销商将于湖南国际会展中心举行全新一代BMW X5联合发布会。@长沙力天宝崐 @宝马中国 @长沙驰宝宝马4S-Upgrade店 @长沙宝悦宝马4S店 @长沙瑞宝宝马汽车 @HN湖南汽车网 @HNTV曹辉 @盛美花木兰 @TV风影车都-熊剑 我在这里:|湖南广电中.		新浪微博	Weibo	Unknown	http://weibo.com/3068782625/ABTj3wvAS	2014-3-20 21:15:00	1	-1	-1	TV风影车都	Android客户端	Organization							0	0	0		1ea2f235863186140aa7b49d9673a814
新浪微博搜索	@宝马中国 4S	全新BMWX5.动天地,不动声色!@宝马中国 @BMW武汉鄂宝 @BMW武汉中达江宝 @武汉宝泽BMW @武汉汉德宝宝马4S店 我在:|罗家嘴路		新浪微博	Weibo	Unknown	http://weibo.com/2144211811/ABhgIoQBZ	2014-3-16 20:24:00	-1	2	-1	黄丽梅12	三星android智能手机	NoneCertificated							0	0	0		20ec8fe876c9afad13f9853ca807d25e
新浪微博搜索	@宝马中国 4S	全新BMWX5.动天地,不动声色!@宝马中国 @BMW武汉鄂宝 @BMW武汉中达江宝 @武汉宝泽BMW @武汉汉德宝宝马4S店 我在:|罗家嘴路		新浪微博	Weibo	Unknown	http://weibo.com/2144211811/ABhgi6GSi	2014-3-16 20:23:00	0	0	0	黄丽梅12	三星android智能手机	NoneCertificated							0	0	0		8224ed2592fa0f2292af1c7cdd97d68e
新浪微博搜索	@宝马中国 4S	说道售后我笑了,昨晚上CCTV12频道宝马刹车失灵,异响,天窗故障等等各种问题,车主自掏腰包做技术鉴定证实确实存在,4S店就是不承认,最后两位车主闹到宝马中国总部,两人分别被保安打倒,其中一人去医院检查出脑部出血这就是售后服务!而且目前问题还没给解决.@宝马中国		新浪微博	Weibo	Unknown	http://weibo.com/2324539345/ABd0nvm54	2014-3-16 9:33:00	0	0	0	smart6180	360安全浏览器	NoneCertificated							0	0	0		418ff492637768ba0ad5c2af27c84f68
新浪微博搜索	@宝马中国 4S	@洪星 的所有汽车4S店,都是在强大的资金后盾支持下运作的。想问一下洪先生,你欠老板及其他投资人那么多钱,现既不还钱,又不落实股权。不知你是咋想的?你是真要重演十年前你与仰融恩将仇报的故事?还是要使用暴力来对抗权利人等?不知这对@保时捷 @宝马中国 等的品牌形象有否损害。		新浪微博	Weibo	Unknown	http://weibo.com/3956789879/AAOOVhGIx	2014-3-13 19:59:00	50	19	-1	董办主任	微博 weibo.com	NoneCertificated							0	0	0		1900e6352e2db83cb658a55530b128c6
新浪微博搜索	@宝马中国 4S	3年不到的徳国全进口120两厢轿车3月11日机油严重泄漏以至要拖车进厂维修。当地4S店给的说法是零部件老化。2年多的徳国高档车开始老化,此说法让我始终无法信服。并且2月14日刚在4S店做了全车检测,一个月不到出了这么严重的问题,当时并没有预告知我。对于老化一说心存疑惑,望能解答为盼!@宝马中国		新浪微博	Weibo	Unknown	http://weibo.com/2595105842/AAKrnm44f	2014-3-13 8:50:00	2	1	-1	女丑女丑女丑女丑	iPhone客户端	NoneCertificated							0	0	0		db3f62c0de0d92c296f77519bfa71da7
新浪微博搜索	@宝马中国 4S	以前有的同事、经销商、如@保时捷 @捷豹路虎中国 @大众中国 等厂家,以为洪星 真有实力能开多家豪华品牌店。其实很多同事、朋友、及@华晨汽车 @宝马中国 的老员工等,可能都知道:洪星如果不充分发挥其律师的特长,仅凭其个人实力,一家店也是开不出的。再问@洪星 你在浙江、广东、内蒙真有4S店吗?		新浪微博	Weibo	Unknown	http://weibo.com/3956789879/AAmzorEnM	2014-3-10 20:04:00	58	25	-1	董办主任	微博 weibo.com	NoneCertificated							0	0	0		525e14bcc6403d3c270065c325b53b6d
新浪微博搜索	@宝马中国 4S	回复@恬淡如水XZW:车有问题其实也不是什么大不了的,我只看最后怎么解决。虽然@宝马中国 宝马4S店很客气、态度很好,但生命在车上,不能因为他们态度好,就不计较他卖我的是个炸弹。//@恬淡如水XZW:回复@水墨樵夫:宝马一向质量美誉度还,这是肿墨了		新浪微博	Weibo	Unknown	http://weibo.com/1487447623/AA901eVBL	2014-3-9 9:31:00	2	36	-1	水墨樵夫	iPhone客户端	Personal							0	0	0		5f0098757efe967a683288935771ebba
新浪微博搜索	@宝马中国 4S	BMW F12 640 M-TECH STYLE 全套原厂大包围 吻合度原厂品质 犀利的线条设计 让你的爱驾更加吸引眼球 @Rushtuning-吴 @RUSH-Tuning-ps培树 @RushTuningGeorge @宝马族 @TTi上海 @SPT-China @宝马中国 @株洲美宝行宝马4S店 @南京星之宝宝马4S店 @oiocar专业宝马奔驰改装 @车友记 @TopRacing		新浪微博	Weibo	Unknown	http://weibo.com/2299480662/AzSoZdE4T	2014-3-7 15:16:00	1	-1	-1	Start赛点	搜狗高速浏览器	Organization							0	0	0		b1d69461884864342d104795441cafde
新浪微博搜索	@宝马中国 4S	最近一直都在关注宝马,请问宝马320IM 这个车型是不是很缺货?找了很多4S店都没得。然后4S店的标准执行价格是多少?求赐教@宝马中国 我在这里:|观音桥		新浪微博	Weibo	Unknown	http://weibo.com/2907232154/AzA6icVes	2014-3-5 16:40:00	1	-1	-1	Top丶全球购	iPhone客户端	NoneCertificated							0	0	0		56ce072648f5813cb8ae64afd5d41163
新浪微博搜索	@宝马中国 4S	宝马8系神车@宝马中国 @嘉兴骏宝行-宝马4S店 我在:|凌公塘路		新浪微博	Weibo	Unknown	http://weibo.com/3102429863/AzoFG8luL	2014-3-4 11:35:00	8	8	-1	嘉兴街拍胖胖	iPhone客户端	NoneCertificated							0	0	0		8a8a82b460f01cf7342faff12ce5efd6
